,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index
155,"[ 0.3851394   0.5522472  -0.07926717  2.1741219   0.1259559   1.9206325
 -3.0270767   1.        ]","[ -1.8506918  -43.21039     -2.5057464   18.880203    -5.5604086
  -0.4081213    0.04533471   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38390747  0.5608502  -0.08037101  2.1928465   0.12549305  1.9281199
 -3.0233266   1.        ]","[ 0.02201673 -0.08977897 -0.00626604 -0.1802085  -0.01636703 -0.08642338
  0.01126517  0.        ]",5.1666665,155,0,155,0
156,"[ 0.38575542  0.54662454 -0.07961625  2.1637878   0.12600893  1.9153782
 -3.0265136   1.        ]","[  9.675336   -53.427795    -0.97547156   6.92066      0.05730486
  -3.7540965    0.3467093    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38452297  0.5576308  -0.08030198  2.1861546   0.12526487  1.925142
 -3.0243697   1.        ]","[ 0.01636703 -0.08152697  0.00089026 -0.16514263 -0.00804655 -0.07597999
 -0.02160585  0.        ]",5.2,156,0,156,0
157,"[ 0.386251    0.54431397 -0.07983103  2.159876    0.12555319  1.913949
 -3.0263748   1.        ]","[ -2.7735121  -41.148277     0.46746495  19.151926     0.20788312
  -0.10680116   0.5430528    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38469362  0.5564726  -0.08021569  2.1836638   0.12526487  1.9241794
 -3.0249257   1.        ]","[ 0.01249783 -0.07276136  0.00277349 -0.14904952 -0.00318438 -0.06522842
 -0.02728979  0.        ]",5.233333,157,0,157,0
158,"[ 0.3855751   0.5396217  -0.07815276  2.1487074   0.12766717  1.9099975
 -3.0323415   1.        ]","[-3.7240371e-01 -5.7015522e+01 -8.4810603e-01  5.5517235e+00
  4.3580338e-02 -4.1648593e+00  6.9703096e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38512698  0.55242676 -0.07994533  2.1751657   0.12536842  1.9205401
 -3.0258653   1.        ]","[ 0.00715629 -0.06848129  0.00465673 -0.14107145  0.00184899 -0.0618386
 -0.01489468  0.        ]",5.266667,158,0,158,0
159,"[ 0.38571227  0.53710526 -0.07814851  2.1436427   0.12767668  1.9078538
 -3.0330179   1.        ]","[ -3.6251953  -55.683064    -2.4281921    7.2592707   -0.17404677
  -4.070748     0.22835656   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38542992  0.54993784 -0.07979576  2.1700268   0.12543361  1.9183944
 -3.0266209   1.        ]","[ 0.00927921 -0.0799519   0.00414312 -0.1611707   0.0020202  -0.06899489
 -0.01759969  0.        ]",5.3,159,0,159,0
160,"[ 0.38587922  0.532246   -0.07811185  2.1345248   0.12762389  1.9035378
 -3.0347607   1.        ]","[  0.8357354 -41.883858   -3.6747198  16.682455   -0.7545933  -0.5186458
   0.8547947   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.38564277  0.54376936 -0.07886004  2.157521    0.12648822  1.9133668
 -3.03031     1.        ]","[ 0.00164355 -0.07344618  0.01126517 -0.14877559  0.01431259 -0.05838029
 -0.04345138  0.        ]",5.3333335,160,0,160,0
161,"[ 0.3860299   0.5309654  -0.07799991  2.1316857   0.12736125  1.902163
 -3.0358071   1.        ]","[  0.7305219  -42.35606     -0.59450704  20.472168    -1.0356231
   0.59530383   0.88864547   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3856466   0.54098326 -0.07857241  2.151546    0.12699828  1.9108357
 -3.0315602   1.        ]","[ 0.00020544 -0.07094661  0.00811503 -0.1503849   0.01420987 -0.06262614
 -0.03369279  0.        ]",5.366667,161,0,161,0
162,"[ 0.3860602   0.5284843  -0.077609    2.1261692   0.12739657  1.899623
 -3.038134    1.        ]","[-1.8888015e-02 -4.4790813e+01 -9.2034668e-01  1.7388580e+01
  3.5828922e-03 -1.0571365e+00  3.8330719e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38570413  0.5376756  -0.07839217  2.1447947   0.12728973  1.9080209
 -3.032847    1.        ]","[ 0.00106146 -0.08180089  0.00479369 -0.16966239  0.00838896 -0.07187111
 -0.03263133  0.        ]",5.4,162,0,162,0
163,"[ 0.38613907  0.5233455  -0.07735354  2.1165218   0.12767047  1.8943726
 -3.0404685   1.        ]","[ 6.0907356e-02 -4.3168491e+01 -1.0457066e+00  2.0033398e+01
  3.8742699e-02  4.4683480e-01  3.6961854e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.385777    0.53584445 -0.07828671  2.14114     0.12735875  1.9063355
 -3.0336618   1.        ]","[ 0.00225988 -0.0775893   0.00424584 -0.1605886   0.00496489 -0.07005636
 -0.032015    0.        ]",5.4333334,163,0,163,0
164,"[ 0.38572308  0.5207954  -0.0768018   2.1107657   0.12902108  1.8921193
 -3.0424392   1.        ]","[-4.4275597e-01 -3.6533573e+01 -1.3216784e+00  2.0359695e+01
  5.1286481e-03  1.9491452e-01  1.3073275e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38589013  0.53152436 -0.07799142  2.132889    0.12741628  1.9025542
 -3.0360606   1.        ]","[ 0.0020202  -0.07714417  0.00527306 -0.14733748  0.00102722 -0.06752255
 -0.04283505  0.        ]",5.4666667,164,0,164,0
165,"[ 0.38614708  0.5177681  -0.07667138  2.1044574   0.12828495  1.8889552
 -3.04425     1.        ]","[-5.1657930e-02 -4.0755199e+01 -6.6823548e-01  1.5517198e+01
  5.2827764e-02 -3.2858019e+00  3.9571524e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3859611   0.52785236 -0.07771914  2.125388    0.127562    1.8987691
 -3.0380642   1.        ]","[ 0.00150659 -0.0788562   0.00588939 -0.16260882  0.00280773 -0.08091064
 -0.04369106  0.        ]",5.5,165,0,165,0
166,"[ 0.38639367  0.51413065 -0.07667468  2.0976238   0.12783377  1.8853254
 -3.0459049   1.        ]","[ 4.6090311e-01 -5.1544865e+01 -6.0352778e-01  4.6711593e+00
  1.3624452e-02 -4.1141944e+00 -3.8756320e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.385963    0.5259675  -0.07752355  2.1216526   0.12785538  1.8970414
 -3.039188    1.        ]","[ 0.0010957  -0.08327324  0.00722478 -0.1679161   0.00756718 -0.08337597
 -0.04656727  0.        ]",5.5333333,166,0,166,0
167,"[ 0.38643822  0.5101851  -0.07650409  2.0894635   0.12795599  1.8815833
 -3.0477452   1.        ]","[-5.6304234e-01 -3.9372997e+01 -1.1872901e+00  1.4371046e+01
  1.9736954e-03 -2.4234320e-01  7.8161716e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38600326  0.52193695 -0.07713814  2.1131928   0.12813534  1.8930281
 -3.0416903   1.        ]","[ 0.00071905 -0.07878772  0.00746446 -0.16165008  0.00588939 -0.07659632
 -0.04882716  0.        ]",5.5666666,167,0,167,0
168,"[ 0.38659573  0.5104019  -0.07651863  2.0893538   0.12741078  1.8816476
 -3.0481422   1.        ]","[-5.6304234e-01 -3.9372997e+01 -1.1872901e+00  1.4371046e+01
  1.9736954e-03 -2.4234320e-01  7.8161716e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38600326  0.52193695 -0.07713814  2.1131928   0.12813534  1.8930281
 -3.0416903   1.        ]","[ 0.00071905 -0.07878772  0.00746446 -0.16165008  0.00588939 -0.07659632
 -0.04882716  0.        ]",5.6,168,0,168,0
169,"[ 0.38675871  0.5078626  -0.0765387   2.0844812   0.12699312  1.8790008
 -3.049226    1.        ]","[-1.35393161e-02 -3.72585945e+01 -8.32722068e-01  1.49430923e+01
  4.58647795e-02 -1.14584476e-01  3.09854150e-02  0.00000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38610104  0.51835126 -0.07690421  2.1062918   0.12815642  1.8896074
 -3.0436268   1.        ]","[ 0.00191748 -0.07529517  0.0051361  -0.14637874  0.00068481 -0.07413099
 -0.04143118  0.        ]",5.633333,169,0,169,0
170,"[ 0.38681298  0.507028   -0.07655736  2.0828207   0.12686194  1.8779733
 -3.0496104   1.        ]","[-3.1339344e-01 -3.7625919e+01 -1.0694424e+00  1.2957546e+01
  1.9138070e-02  3.8474873e-01  1.1929298e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38622376  0.5155134  -0.07678149  2.1003053   0.1281315   1.8867503
 -3.0451744   1.        ]","[ 0.00280773 -0.06820736  0.0031159  -0.13785283 -0.00044513 -0.06844705
 -0.03680869  0.        ]",5.6666665,170,0,170,0
171,"[ 0.38711882  0.5034223  -0.07672679  2.0760367   0.12605794  1.8739773
 -3.0510852   1.        ]","[  0.15772378 -35.4298      -0.7396608   13.875592     0.05120491
   0.22673097   0.9313389    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38634264  0.5135902  -0.07670863  2.0963938   0.1279455   1.8847389
 -3.046252    1.        ]","[ 0.00356103 -0.0669747   0.00260229 -0.13761315 -0.00376647 -0.06776223
 -0.03766471  0.        ]",5.7,171,0,171,0
172,"[ 0.38737258  0.4991214  -0.07683861  2.0682585   0.12543082  1.8694762
 -3.0525184   1.        ]","[  0.21385394 -34.294643    -0.75756055  14.917573     0.0479103
   0.0415287    0.406171     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3865574   0.5106028  -0.07663576  2.0903614   0.12752366  1.881671
 -3.0477207   1.        ]","[ 0.00527306 -0.07461036  0.00198596 -0.15076154 -0.00986131 -0.07625391
 -0.03790439  0.        ]",5.733333,172,0,172,0
173,"[ 0.38729793  0.497623   -0.07714038  2.0664887   0.12428992  1.8687819
 -3.053579    1.        ]","[  0.06679491 -34.79932     -0.8958559   13.123149     1.2880111
   0.47955313  -0.14330797   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3866552   0.50925285 -0.07662042  2.0876691   0.12729356  1.8801792
 -3.0483325   1.        ]","[ 0.00520458 -0.07214504  0.00136963 -0.1450776  -0.01095701 -0.07604846
 -0.03434337  0.        ]",5.766667,173,0,173,0
174,"[ 0.38740885  0.4934511  -0.07730156  2.059448    0.1235214   1.8645129
 -3.0550835   1.        ]","[ -0.865148   -30.957495    -1.7302008   16.767591     1.7849966
   0.07199613  -0.25159788   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38685462  0.5063709  -0.07661851  2.082005    0.12673174  1.8771323
 -3.0496497   1.        ]","[ 0.00465673 -0.06492026  0.0001712  -0.13086773 -0.0126348  -0.07094661
 -0.02961816  0.        ]",5.8,174,0,174,0
175,"[ 0.3867548   0.49023488 -0.07735077  2.0554786   0.12416185  1.8622862
 -3.0562165   1.        ]","[ -1.4055562  -45.87551     -1.8322023    4.4696293    1.4898533
  -2.6414926    0.10768309   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38705212  0.5036251  -0.07661851  2.0765402   0.12623894  1.8740318
 -3.0508327   1.        ]","[ 5.0676153e-03 -7.1597181e-02  1.9825412e-18 -1.4165354e-01
 -1.3285370e-02 -7.8821957e-02 -3.1364430e-02  0.0000000e+00]",5.8333335,175,0,175,0
176,"[ 0.3866833   0.48895136 -0.07738287  2.0537806   0.12411692  1.8612087
 -3.0566382   1.        ]","[  0.49281198 -33.47052     -0.73333895  15.226898     1.2801324
   0.2992139    0.6042753    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38711348  0.5023538  -0.07663385  2.0742795   0.12593791  1.8728505
 -3.0513947   1.        ]","[ 0.00462249 -0.07173415 -0.00027393 -0.13795555 -0.01417563 -0.07645936
 -0.03115899  0.        ]",5.866667,176,0,176,0
177,"[ 0.38638878  0.48719567 -0.0774257   2.0521991   0.12462715  1.8600976
 -3.0567865   1.        ]","[ -1.0649388  -32.270657    -1.7487161   13.516038     0.68487346
   0.09978516   0.41003644   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38722467  0.49951208 -0.07675848  2.0695817   0.12516133  1.8702025
 -3.052618    1.        ]","[ 0.00277349 -0.06889217 -0.00249957 -0.11580186 -0.01838722 -0.06396152
 -0.0299948   0.        ]",5.9,177,0,177,0
178,"[ 0.38636786  0.48528785 -0.07747141  2.0497365   0.12463783  1.8586402
 -3.056844    1.        ]","[  0.19420514 -34.30539     -0.55020964   2.050093    -7.2352066
  -2.9547865   -3.714526     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38728988  0.49772498 -0.07678533  2.0665789   0.12469155  1.8684366
 -3.053339    1.        ]","[ 0.00301318 -0.07837683 -0.00249957 -0.13035412 -0.02102375 -0.07498701
 -0.03276829  0.        ]",5.9333334,178,0,178,0
179,"[ 0.38650224  0.48260692 -0.07763717  2.047248    0.12450643  1.8576251
 -3.056826    1.        ]","[ -0.2843606  -31.663836    -1.1282761   14.688828     0.32987303
   0.6820913   -0.283179     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3873033   0.49401468 -0.07700392  2.061047    0.12429079  1.8653762
 -3.054727    1.        ]","[ 0.00068481 -0.07847955 -0.00414312 -0.1194656  -0.01037491 -0.06865249
 -0.02968664  0.        ]",5.9666667,179,0,179,0
180,"[ 0.38653788  0.48039153 -0.07781298  2.0445127   0.12471016  1.8560776
 -3.0569317   1.        ]","[ -0.06207106 -31.404865    -0.9100546   13.3497305    0.06144635
   0.4818084   -0.19604228   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38727838  0.4928431  -0.07708061  2.0594938   0.12428504  1.8644482
 -3.055126    1.        ]","[-0.00044513 -0.06707742 -0.00431432 -0.0936824  -0.00342406 -0.05475079
 -0.02400269  0.        ]",6.0,180,0,180,0
181,"[ 0.38677227  0.4760687  -0.07842099  2.046405    0.12472035  1.8565608
 -3.054111    1.        ]","[  2.2028975  -36.945442     0.63072133   3.9562745    0.21176194
  -2.836119    -3.211919     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38697925  0.48827758 -0.07729921  2.0536206   0.12428504  1.8610754
 -3.0561001   1.        ]","[-5.0676153e-03 -7.7383853e-02 -3.6979895e-03 -9.7551592e-02
 -4.6193206e-16 -5.6873709e-02 -1.6127342e-02  0.0000000e+00]",6.0333333,181,0,181,0
182,"[ 0.38678914  0.47410277 -0.07856696  2.0447397   0.12472078  1.855027
 -3.0538352   1.        ]","[ -1.0542502  -34.73123     -1.8722537    5.7958965   -0.05565536
   0.81713605  -3.0113637    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38688338  0.48654994 -0.07737974  2.0516226   0.12428504  1.8600265
 -3.0563052   1.        ]","[-5.1360964e-03 -8.4095016e-02 -3.9719148e-03 -1.0114686e-01
 -4.6193206e-16 -5.6291617e-02 -1.3251129e-02  0.0000000e+00]",6.0666666,182,0,182,0
183,"[ 0.38657665  0.4703975  -0.07897882  2.0436063   0.12549761  1.8537241
 -3.0519485   1.        ]","[-2.0872146e-01 -4.9903622e+01 -1.0736877e+00  1.6270994e+01
  7.8633502e-03 -3.9157070e-02  1.9487537e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38683543  0.48273417 -0.07767695  2.0489535   0.12433489  1.8584771
 -3.0558584   1.        ]","[-0.00136963 -0.08015735 -0.00588939 -0.05906511  0.00089026 -0.03355583
  0.00677965  0.        ]",6.1,183,0,183,0
184,"[ 0.38595206  0.46754816 -0.07908909  2.0451374   0.12672523  1.8552785
 -3.051179    1.        ]","[ -1.7053602  -37.930676    -2.3925397   17.354721    -0.10365707
  -0.22459427  -0.4682155    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3868316   0.48173133 -0.07777091  2.048503    0.12435023  1.8581263
 -3.0556169   1.        ]","[-0.00068481 -0.08145849 -0.00674541 -0.04944349  0.00116418 -0.03139867
  0.01249783  0.        ]",6.133333,184,0,184,0
185,"[ 0.3855739   0.466251   -0.07917413  2.0452397   0.1276483   1.8549341
 -3.0505447   1.        ]","[ 1.0906073e+00 -3.8627090e+01  2.0640228e-02  1.7217491e+01
  8.3234340e-02 -8.8832682e-01 -8.9611125e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3867645   0.47829136 -0.07813714  2.04685     0.1245113   1.8568262
 -3.0546772   1.        ]","[-0.00130114 -0.08477983 -0.00869712 -0.04047244  0.0032871  -0.03136443
  0.0223249   0.        ]",6.1666665,185,0,185,0
186,"[ 0.38471875  0.46420944 -0.07922335  2.0479877   0.12883005  1.8563263
 -3.0506563   1.        ]","[-4.4365674e-01 -5.2323589e+01 -1.1083438e+00  9.4084606e+00
  3.3515658e-02 -3.8932979e+00  2.6062026e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.38669547  0.47598273 -0.0783845   2.0457418   0.12477592  1.8559059
 -3.0538259   1.        ]","[-0.00215716 -0.0852592  -0.00921073 -0.03989035  0.00712205 -0.03246013
  0.02783764  0.        ]",6.2,186,0,186,0
187,"[ 0.3832881   0.46152976 -0.07960424  2.049636    0.13193628  1.8560838
 -3.0482926   1.        ]","[  2.3526936 -57.607132   -9.781105   12.337271    6.8968415  -3.3716092
   3.2943778   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.3862391   0.47142872 -0.07878526  2.0451722   0.1258938   1.8553
 -3.052315    1.        ]","[-0.00838896 -0.0861837  -0.00770414 -0.01205271  0.02064711 -0.01246359
  0.02865942  0.        ]",6.233333,187,0,187,0
188,"[ 0.38297778  0.46029985 -0.07961735  2.050187    0.13268179  1.8558211
 -3.0480664   1.        ]","[  2.133497   -43.447086    -4.255257    25.854542    -0.44362053
  -1.3841544   -0.39826548   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3859208   0.46955344 -0.07890222  2.0453696   0.12657067  1.855344
 -3.051853    1.        ]","[-0.01225815 -0.09227853 -0.00677965 -0.00078753  0.02818005 -0.00475945
  0.027461    0.        ]",6.266667,188,0,188,0
189,"[ 0.38180885  0.45876843 -0.07981481  2.053743    0.13504139  1.8563699
 -3.0466588   1.        ]","[-10.7155485 -51.493454   -9.995284   29.416367    6.9264493  -0.37709
   3.411201    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.3851826   0.46684596 -0.07909205  2.0464396   0.12816985  1.8555185
 -3.0508099   1.        ]","[-0.01975685 -0.09022409 -0.00588939  0.02263306  0.04273232  0.00390343
  0.02920727  0.        ]",6.3,189,0,189,0
190,"[ 0.38066152  0.45876792 -0.07954707  2.0561693   0.13747697  1.8576738
 -3.0466373   1.        ]","[  2.0682602 -39.044548   -4.901881   19.056282   -1.8589982  -1.3551472
  -1.1239717   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.38442516  0.46456608 -0.07927804  2.047707    0.12973642  1.8556643
 -3.0497725   1.        ]","[-0.02379725 -0.07734961 -0.00602635  0.03787015  0.05009406  0.0051361
  0.03352159  0.        ]",6.3333335,190,0,190,0
191,"[ 0.37941194  0.45833752 -0.07952897  2.0601385   0.14003785  1.8576496
 -3.0458336   1.        ]","[  1.7999763 -40.5347      1.3449932  20.329895   -1.0854661  -0.6127932
  -1.1861548   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.38372722  0.46280774 -0.07944295  2.0492277   0.13113427  1.855785
 -3.0488846   1.        ]","[-0.02420813 -0.06649533 -0.00568395  0.04718361  0.04923804  0.00434856
  0.03187804  0.        ]",6.366667,191,0,191,0
192,"[ 0.37830484  0.45843256 -0.07945036  2.0626807   0.14224683  1.8565112
 -3.0456288   1.        ]","[ -9.856648   -48.9465      -8.8966465   28.975073     7.545098
  -0.15587457   2.8835058    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3826285   0.46081743 -0.07960977  2.0517702   0.13334703  1.8562356
 -3.047828    1.        ]","[-0.02547504 -0.04786842 -0.0040404   0.05834606  0.05136096  0.00931345
  0.02540656  0.        ]",6.4,192,0,192,0
193,"[ 0.3766355   0.459183   -0.07956444  2.0674968   0.14551584  1.8562622
 -3.0443714   1.        ]","[  0.94585633 -52.039165     0.57497376  22.663649    -0.47924805
   1.4863869   -0.14701049   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.38141474  0.45986634 -0.07962511  2.054869    0.1360641   1.8567227
 -3.0470572   1.        ]","[-0.02650226 -0.02328364 -0.00071905  0.06687198  0.05831181  0.01198423
  0.01715456  0.        ]",6.4333334,193,0,193,0
194,"[ 0.3748013   0.46054757 -0.07967173  2.0722046   0.14908308  1.8558632
 -3.0432994   1.        ]","[-3.0453467e-01 -5.4794071e+01  7.7343023e-01  2.3975008e+01
  1.6655648e-02 -6.4597386e-01  6.2396701e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3806516   0.45961517 -0.07962511  2.056838    0.13772462  1.8567399
 -3.0466719   1.        ]","[-0.03129595 -0.01674367 -0.00010272  0.0807052   0.06981667  0.00698509
  0.01801058  0.        ]",6.4666667,194,0,194,0
195,"[ 0.37200436  0.4622038  -0.0793886   2.0772302   0.15334892  1.855109
 -3.0446928   1.        ]","[-4.0142771e-02 -4.2917255e+01 -1.7658309e+00  2.1676643e+01
 -2.9581797e-01 -1.3948326e+00  1.5019007e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3799939   0.45942342 -0.07962511  2.0585678   0.13907646  1.8567399
 -3.0463305   1.        ]","[-3.6432043e-02 -1.3593535e-02  1.9825412e-18  9.4504170e-02
  7.9130128e-02  2.9789358e-03  1.9345963e-02  0.0000000e+00]",6.5,195,0,195,0
196,"[ 0.36984187  0.46354452 -0.0796103   2.0811474   0.1581374   1.8557316
 -3.0410209   1.        ]","[ 9.1924185e-01 -4.8001022e+01  2.6527837e-01  1.9831005e+01
 -8.5246325e-01 -8.0187106e-01  3.6641285e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.37838322  0.45900157 -0.07962511  2.0628207   0.14216742  1.8566748
 -3.0454197   1.        ]","[-3.4274884e-02 -9.3134549e-03  1.9825412e-18  9.0361059e-02
  6.6324122e-02 -1.1641819e-03  1.9380204e-02  0.0000000e+00]",6.5333333,196,0,196,0
197,"[ 0.36858246  0.46460676 -0.07915258  2.083613    0.16038898  1.8557484
 -3.0421782   1.        ]","[  1.9353205  -40.88066      2.4777718   33.654064     7.40271
  -0.88133126   3.0470848    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.37692016  0.45919523 -0.07962511  2.0663545   0.14488833  1.8564082
 -3.0445683   1.        ]","[-3.3213422e-02  3.1501390e-03  1.9825412e-18  8.1321523e-02
  6.2112525e-02 -5.4442622e-03  1.9345963e-02  0.0000000e+00]",6.5666666,197,0,197,0
198,"[ 0.36724868  0.4658893  -0.07899198  2.087008    0.16317633  1.8548913
 -3.0413296   1.        ]","[  1.8268623  -25.488121     3.120823    21.660889     0.19954798
  -0.38760582  -0.9834871    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.37593266  0.45952696 -0.07962511  2.0687973   0.14667158  1.8561417
 -3.044367    1.        ]","[-3.7938632e-02  9.3819359e-03  1.9825412e-18  9.2483975e-02
  6.9268823e-02 -8.3547169e-03  1.5374049e-02  0.0000000e+00]",6.6,198,0,198,0
199,"[ 0.36510205  0.46898243 -0.07832032  2.0931141   0.16779059  1.8554713
 -3.0416012   1.        ]","[  0.16361713 -36.33201     -1.9674784   20.271557    -0.37853578
  -1.2730341   -0.8961918    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.37350324  0.46099192 -0.07954649  2.0743122   0.15148444  1.8558483
 -3.0434947   1.        ]","[-0.05639434  0.03088506  0.00140387  0.13035412  0.10939886 -0.0085944
  0.01736001  0.        ]",6.633333,199,0,199,0
