,action,observation.effort,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index
513,"[-0.79955435 -0.41727847  0.5163646   1.3943363   0.16463794  1.5156274
 -0.40871307  0.        ]","[-2.8210921e-05 -8.5367508e+00 -3.8945589e+00  1.5283170e+01
 -2.1726306e-01 -3.3595140e+00  1.2287101e-03  0.0000000e+00]","[-0.7994571  -0.4171795   0.51631874  1.3944519   0.1645482   1.5157226
 -0.40863523  0.        ]","[-0.00030817 -0.00058209  0.0001712  -0.00061633  0.00034241 -0.00041089
 -0.00041089  0.        ]",17.1,513,124,74913,0
514,"[-0.79955935 -0.4172846   0.5163674   1.3943282   0.16464224  1.5156218
 -0.40871748  0.        ]","[-2.8210921e-05 -8.3692513e+00 -3.8945589e+00  1.5283170e+01
 -2.1726306e-01 -3.3175139e+00  1.2287101e-03  0.0000000e+00]","[-0.79946285 -0.4171891   0.5163226   1.394446    0.16455203  1.5157187
 -0.40864098  0.        ]","[-0.00023968 -0.00054785  0.00013696 -0.00041089  0.00020544 -0.00023968
 -0.00030817  0.        ]",17.133333,514,124,74914,0
515,"[-0.7995683  -0.4172911   0.51637155  1.3943192   0.16465013  1.5156132
 -0.40872228  0.        ]","[-2.8210921e-05 -8.4195013e+00 -3.8945589e+00  1.5283170e+01
 -2.1726306e-01 -3.3035140e+00  1.2287101e-03  0.0000000e+00]","[-0.79946667 -0.41719484  0.51632833  1.3944346   0.16455588  1.515713
 -0.40864673  0.        ]","[-0.00013696 -0.00020544  0.00013696 -0.00027393  0.00010272 -0.00013696
 -0.0001712   0.        ]",17.166666,515,124,74915,0
516,"[-0.7996028  -0.41732383  0.51638514  1.3942835   0.16468136  1.5155807
 -0.40874124  0.        ]","[-1.3738101e-05 -8.7046576e+00 -3.8958378e+00  1.5283625e+01
 -2.1721002e-01 -3.4437938e+00  1.2291908e-03  0.0000000e+00]","[-0.79947627 -0.41719866  0.5163322   1.3944211   0.16456546  1.5157034
 -0.40865058  0.        ]","[-2.05443852e-04 -6.84812840e-05  1.36962568e-04 -3.42406420e-04
  2.05443852e-04 -2.05443852e-04 -1.02721926e-04  0.00000000e+00]",17.2,516,124,74916,0
517,"[-0.7996328  -0.4173529   0.5163964   1.3942513   0.16470392  1.5155562
 -0.4087674   0.        ]","[-1.3738101e-05 -8.6376581e+00 -3.8958378e+00  1.5283625e+01
 -2.1721002e-01 -3.3317938e+00  1.2291908e-03  0.0000000e+00]","[-0.79953766 -0.41726196  0.5163437   1.3943578   0.16461532  1.5156401
 -0.4086851   0.        ]","[-0.00095874 -0.00099298  0.00020544 -0.00102722  0.00075329 -0.00095874
 -0.00061633  0.        ]",17.233334,517,124,74917,0
518,"[-0.79965186 -0.41736513  0.5164061   1.3942363   0.16471861  1.5155444
 -0.40878502  0.        ]","[-1.3738101e-05 -8.5371580e+00 -3.8958378e+00  1.5283625e+01
 -2.1721002e-01 -3.2617939e+00  1.2291908e-03  0.0000000e+00]","[-0.7995453  -0.41727152  0.5163475   1.3943464   0.16462107  1.5156325
 -0.40869465  0.        ]","[-0.00078753 -0.00082178  0.00020544 -0.0009245   0.00054785 -0.00075329
 -0.00068481  0.        ]",17.266666,518,124,74918,0
519,"[-0.7996583  -0.4173688   0.5164099   1.3942318   0.16472198  1.5155413
 -0.40878803  0.        ]","[-1.3738101e-05 -8.6376581e+00 -3.8958378e+00  1.5283625e+01
 -2.1721002e-01 -3.2897940e+00  1.2291908e-03  0.0000000e+00]","[-0.79956067 -0.4172792   0.51636094  1.3943233   0.1646364   1.515621
 -0.40871575  0.        ]","[-0.00027393 -0.00013696  0.00023968 -0.00041089  0.00027393 -0.00020544
 -0.00037665  0.        ]",17.3,519,124,74919,0
520,"[-0.7996614  -0.41737112  0.5164114   1.3942292   0.16472538  1.515538
 -0.40879047  0.        ]","[-1.3738101e-05 -8.6041574e+00 -3.8958378e+00  1.5283625e+01
 -2.1721002e-01 -3.2057939e+00  1.2291908e-03  0.0000000e+00]","[-0.7995664  -0.41728303  0.5163686   1.3943157   0.16464216  1.5156152
 -0.4087215   0.        ]","[-1.02721926e-04 -6.84812840e-05  1.36962568e-04 -1.02721926e-04
  1.02721926e-04 -6.84812840e-05 -1.02721926e-04  0.00000000e+00]",17.333334,520,124,74920,0
521,"[-0.79968    -0.41739237  0.5164172   1.3942101   0.16474763  1.5155228
 -0.4087997   0.        ]","[-7.1153598e-05 -8.6552944e+00 -3.8969634e+00  1.5283441e+01
 -2.1716633e-01 -3.2900119e+00  1.2294578e-03  0.0000000e+00]","[-0.7995683  -0.41728497  0.5163686   1.3943138   0.16464408  1.5156133
 -0.4087215   0.        ]","[-6.84812840e-05 -1.02721926e-04  6.84812840e-05 -6.84812840e-05
  1.02721926e-04 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",17.366667,521,124,74921,0
522,"[-0.79971665 -0.41741732  0.5164335   1.3941829   0.16477355  1.5154974
 -0.40882602  0.        ]","[-7.1153598e-05 -8.7222948e+00 -3.8969634e+00  1.5283441e+01
 -2.1716633e-01 -3.5000119e+00  1.2294578e-03  0.0000000e+00]","[-0.7995875  -0.41731757  0.51637053  1.3943003   0.16467091  1.5155922
 -0.40872726  0.        ]","[-3.76647076e-04 -6.16331585e-04  3.42406420e-05 -2.73925136e-04
  5.13609615e-04 -4.10887704e-04 -1.02721926e-04  0.00000000e+00]",17.4,522,124,74922,0
523,"[-0.7997447  -0.41743988  0.51644653  1.3941575   0.16479176  1.515479
 -0.40885165  0.        ]","[-7.1153598e-05 -8.8227940e+00 -3.8969634e+00  1.5283441e+01
 -2.1716633e-01 -3.3180120e+00  1.2294578e-03  0.0000000e+00]","[-0.7996431  -0.417354    0.51639354  1.3942447   0.16470927  1.5155443
 -0.40877903  0.        ]","[-0.00047937 -0.00034241  0.00027393 -0.00065057  0.00034241 -0.00044513
 -0.00061633  0.        ]",17.433332,523,124,74923,0
524,"[-0.79975265 -0.41744727  0.51645     1.3941487   0.16479668  1.5154743
 -0.4088584   0.        ]","[-7.1153598e-05 -8.7557945e+00 -3.8969634e+00  1.5283441e+01
 -2.1716633e-01 -3.2760119e+00  1.2294578e-03  0.0000000e+00]","[-0.7996508  -0.41736358  0.51639926  1.3942332   0.1647131   1.5155405
 -0.4087867   0.        ]","[-0.00034241 -0.00034241  0.00023968 -0.00054785  0.00023968 -0.00027393
 -0.00044513  0.        ]",17.466667,524,124,74924,0
525,"[-0.7997562  -0.41745028  0.5164525   1.394145    0.16479841  1.5154724
 -0.40885973  0.        ]","[-7.1153598e-05 -8.6720448e+00 -3.8969634e+00  1.5283441e+01
 -2.1716633e-01 -3.3040121e+00  1.2294578e-03  0.0000000e+00]","[-0.7996584  -0.41737124  0.51640314  1.3942217   0.16471694  1.5155365
 -0.40879437  0.        ]","[-0.00020544 -0.00023968  0.00013696 -0.00034241  0.00010272 -0.00010272
 -0.00023968  0.        ]",17.5,525,124,74925,0
526,"[-0.7997608  -0.41745394  0.5164552   1.3941407   0.16480212  1.5154692
 -0.40886247  0.        ]","[ 1.3789593e-15 -1.3048250e+01 -3.8969126e+00  1.5283493e+01
 -2.1716207e-01 -4.6620002e+00  1.2294526e-03  0.0000000e+00]","[-0.7996642  -0.4173751   0.51640886  1.3942121   0.16472077  1.5155327
 -0.40879822  0.        ]","[-1.02721926e-04 -6.84812840e-05  1.02721926e-04 -1.71203210e-04
  6.84812840e-05 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",17.533333,526,124,74926,0
527,"[-0.7997838  -0.4174768   0.5164635   1.3941224   0.16482472  1.5154613
 -0.40887198  0.        ]","[ 7.0786405e-06 -8.7575188e+00 -3.8978939e+00  1.5283355e+01
 -2.1712011e-01 -3.2205055e+00  1.2296193e-03  0.0000000e+00]","[-0.7996661  -0.417377    0.51641077  1.3942083   0.1647227   1.5155327
 -0.40879822  0.        ]","[-6.84812840e-05 -6.84812840e-05  1.02721926e-04 -1.36962568e-04
  6.84812840e-05 -3.42406420e-05 -3.42406420e-05  0.00000000e+00]",17.566668,527,124,74927,0
528,"[-0.7998298  -0.4175054   0.51648474  1.3940936   0.16485514  1.5154337
 -0.40890402  0.        ]","[ 7.0786405e-06 -8.7072687e+00 -3.8978939e+00  1.5283355e+01
 -2.1712011e-01 -3.4025054e+00  1.2296193e-03  0.0000000e+00]","[-0.7996891  -0.4174096   0.51641464  1.394191    0.16474953  1.5155232
 -0.40880397  0.        ]","[-0.00044513 -0.00061633  0.00010272 -0.00037665  0.00051361 -0.0001712
 -0.00010272  0.        ]",17.6,528,124,74928,0
529,"[-0.7998462  -0.41751397  0.516494    1.3940818   0.16486484  1.5154216
 -0.408917    0.        ]","[ 7.0786405e-06 -8.7910185e+00 -3.8978939e+00  1.5283355e+01
 -2.1712011e-01 -3.3325055e+00  1.2296193e-03  0.0000000e+00]","[-0.7997447  -0.4174422   0.51643765  1.3941526   0.16478404  1.5154791
 -0.40884614  0.        ]","[-0.00054785 -0.00027393  0.00027393 -0.00044513  0.00030817 -0.00047937
 -0.00051361  0.        ]",17.633333,529,124,74929,0
530,"[-0.7998553  -0.41751987  0.5164994   1.3940752   0.16487105  1.5154161
 -0.4089226   0.        ]","[ 7.0786405e-06 -8.7742691e+00 -3.8978939e+00  1.5283355e+01
 -2.1712011e-01 -3.2765055e+00  1.2296193e-03  0.0000000e+00]","[-0.7997524  -0.4174441   0.5164434   1.3941431   0.16478981  1.5154734
 -0.40885383  0.        ]","[-0.00044513 -0.00013696  0.00027393 -0.00044513  0.00027393 -0.00034241
 -0.00044513  0.        ]",17.666666,530,124,74930,0
531,"[-0.79986185 -0.417525    0.51650256  1.3940705   0.16487473  1.5154132
 -0.40892777  0.        ]","[ 7.0786405e-06 -8.7742691e+00 -3.8978939e+00  1.5283355e+01
 -2.1712011e-01 -3.3185055e+00  1.2296193e-03  0.0000000e+00]","[-0.79976004 -0.41744795  0.51645106  1.3941336   0.16479556  1.5154675
 -0.4088615   0.        ]","[-0.00023968 -0.00010272  0.00020544 -0.00030817  0.0001712  -0.0001712
 -0.00023968  0.        ]",17.7,531,124,74931,0
532,"[-0.7998674  -0.41752714  0.51650566  1.3940691   0.16487701  1.5154119
 -0.40892994  0.        ]","[ 1.0074131e-05 -8.5904207e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.2346292e+00  1.2298557e-03  0.0000000e+00]","[-0.7997658  -0.41745752  0.51645684  1.3941277   0.16480131  1.5154618
 -0.40886724  0.        ]","[-6.8481284e-05 -1.3696257e-04  6.8481284e-05 -6.8481284e-05
  6.8481284e-05 -6.8481284e-05 -6.8481284e-05  0.0000000e+00]",17.733334,532,124,74932,0
533,"[-0.7999103  -0.4175515   0.5165251   1.3940508   0.16490853  1.5153981
 -0.40895087  0.        ]","[ 1.0074131e-05 -8.6574211e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.2206290e+00  1.2298557e-03  0.0000000e+00]","[-0.79977155 -0.41745752  0.51645684  1.3941258   0.16480131  1.5154618
 -0.40886915  0.        ]","[-1.3696257e-04 -6.8481284e-05  3.4240642e-05 -6.8481284e-05
  6.8481284e-05 -3.4240642e-05 -6.8481284e-05  0.0000000e+00]",17.766666,533,124,74933,0
534,"[-0.7999325  -0.41756454  0.5165363   1.3940399   0.16492304  1.5153891
 -0.40896568  0.        ]","[ 1.0074131e-05 -8.8919210e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.5286291e+00  1.2298557e-03  0.0000000e+00]","[-0.7998195  -0.41748822  0.51646835  1.3941106   0.16483583  1.5154426
 -0.4088864   0.        ]","[-0.00089026 -0.00054785  0.00020544 -0.00027393  0.00061633 -0.00034241
 -0.00030817  0.        ]",17.8,534,124,74934,0
535,"[-0.7999501  -0.4175763   0.516545    1.3940285   0.16493419  1.5153801
 -0.40897918  0.        ]","[ 1.0074131e-05 -8.6909208e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.3886292e+00  1.2298557e-03  0.0000000e+00]","[-0.79985017 -0.41751313  0.51648366  1.3940914   0.16485883  1.5154234
 -0.40891325  0.        ]","[-0.00061633 -0.00047937  0.00030817 -0.00037665  0.00044513 -0.00041089
 -0.00051361  0.        ]",17.833334,535,124,74935,0
536,"[-0.7999636  -0.41758558  0.5165533   1.3940169   0.16494296  1.5153711
 -0.40898713  0.        ]","[ 1.0074131e-05 -8.7579212e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.4166291e+00  1.2298557e-03  0.0000000e+00]","[-0.79985595 -0.41751698  0.5164894   1.3940855   0.16486266  1.5154196
 -0.408919    0.        ]","[-0.00044513 -0.00034241  0.00027393 -0.00034241  0.00030817 -0.00030817
 -0.00041089  0.        ]",17.866667,536,124,74936,0
537,"[-0.7999667  -0.41758865  0.51655483  1.3940128   0.16494562  1.5153681
 -0.40898904  0.        ]","[ 1.0074131e-05 -8.6406708e+00 -3.8989370e+00  1.5283386e+01
 -2.1707806e-01 -3.3186290e+00  1.2298557e-03  0.0000000e+00]","[-0.79986745 -0.41752464  0.5165009   1.3940684   0.16487034  1.5154101
 -0.4089286   0.        ]","[-0.0001712  -0.00010272  0.0001712  -0.00027393  0.00013696 -0.00013696
 -0.0001712   0.        ]",17.9,537,124,74937,0
538,"[-0.79997075 -0.41759083  0.5165571   1.3940103   0.16494831  1.515366
 -0.40899137  0.        ]","[ 4.9104983e-16 -1.3098500e+01 -3.8990722e+00  1.5283541e+01
 -2.1707895e-01 -4.7600002e+00  1.2299147e-03  0.0000000e+00]","[-0.79987127 -0.41752848  0.5165067   1.3940606   0.16487417  1.5154063
 -0.40893245  0.        ]","[-6.84812840e-05 -6.84812840e-05  6.84812840e-05 -1.02721926e-04
  3.42406420e-05 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",17.933332,538,124,74938,0
539,"[-0.7999879  -0.4175997   0.51656526  1.3940046   0.1649571   1.5153624
 -0.40899938  0.        ]","[-2.33709466e-06 -8.67467403e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.33280158e+00  1.23004999e-03  0.00000000e+00]","[-0.7998732  -0.41752848  0.5165067   1.3940587   0.16487609  1.5154063
 -0.40893245  0.        ]","[-6.84812840e-05 -6.84812840e-05  6.84812840e-05 -1.02721926e-04
  6.84812840e-05 -3.42406420e-05 -3.42406420e-05  0.00000000e+00]",17.966667,539,124,74939,0
540,"[-0.8000262  -0.41762066  0.5165839   1.3939887   0.16498375  1.5153519
 -0.40901926  0.        ]","[-2.33709466e-06 -8.77517414e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.40280175e+00  1.23004999e-03  0.00000000e+00]","[-0.7998943  -0.41753998  0.5165105   1.394053    0.16488376  1.5154004
 -0.4089401   0.        ]","[-4.10887704e-04 -2.05443852e-04  6.84812840e-05 -1.02721926e-04
  1.71203210e-04 -1.02721926e-04 -1.36962568e-04  0.00000000e+00]",18.0,540,124,74940,0
541,"[-0.80004334 -0.41763005  0.51659346  1.3939801   0.16499518  1.515344
 -0.4090307   0.        ]","[-2.33709466e-06 -8.77517414e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.45880175e+00  1.23004999e-03  0.00000000e+00]","[-0.7999269  -0.41756108  0.51652396  1.3940395   0.1649106   1.515389
 -0.40895352  0.        ]","[-0.00089026 -0.00054785  0.00030817 -0.00030817  0.00061633 -0.00027393
 -0.00034241  0.        ]",18.033333,541,124,74941,0
542,"[-0.80006015 -0.41763943  0.51660204  1.3939719   0.16500473  1.5153376
 -0.40904376  0.        ]","[-2.33709466e-06 -8.85892391e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.41680169e+00  1.23004999e-03  0.00000000e+00]","[-0.799948   -0.4175745   0.51653737  1.3940281   0.16492595  1.5153774
 -0.4089727   0.        ]","[-0.00068481 -0.00037665  0.00037665 -0.00037665  0.00051361 -0.00030817
 -0.00051361  0.        ]",18.066668,542,124,74942,0
543,"[-0.8000718  -0.41764534  0.5166094   1.3939654   0.16501099  1.5153314
 -0.4090502   0.        ]","[-2.33709466e-06 -8.80867386e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.40280175e+00  1.23004999e-03  0.00000000e+00]","[-0.79995567 -0.41757834  0.5165412   1.3940223   0.1649317   1.5153736
 -0.40898037  0.        ]","[-0.00054785 -0.00030817  0.00034241 -0.00034241  0.00041089 -0.00030817
 -0.00051361  0.        ]",18.1,543,124,74943,0
544,"[-0.8000738  -0.41764712  0.51661044  1.3939631   0.16501401  1.51533
 -0.4090516   0.        ]","[-2.33709466e-06 -8.74167442e+00 -3.89999580e+00  1.52834015e+01
 -2.17041790e-01 -3.37480164e+00  1.23004999e-03  0.00000000e+00]","[-0.7999729  -0.41758984  0.5165565   1.3940089   0.16494128  1.5153621
 -0.40899572  0.        ]","[-0.0001712  -0.00010272  0.0001712  -0.0001712   0.00010272 -0.00013696
 -0.00013696  0.        ]",18.133333,544,124,74944,0
545,"[-0.8000762  -0.41764966  0.51661146  1.3939601   0.16501437  1.5153276
 -0.4090538   0.        ]","[-8.4109091e-16 -1.3232500e+01 -3.9000962e+00  1.5283491e+01
 -2.1704134e-01 -4.7600002e+00  1.2300977e-03  0.0000000e+00]","[-0.7999748  -0.41758984  0.51655847  1.3940051   0.16494513  1.5153602
 -0.40899763  0.        ]","[-1.02721926e-04 -3.42406420e-05  1.02721926e-04 -1.36962568e-04
  1.02721926e-04 -1.02721926e-04 -6.84812840e-05  0.00000000e+00]",18.166666,545,124,74945,0
546,"[-0.8001109  -0.41766587  0.5166283   1.3939502   0.16503592  1.5153211
 -0.40906715  0.        ]","[-8.4109091e-16 -1.3182250e+01 -3.9000962e+00  1.5283491e+01
 -2.1704134e-01 -4.7600002e+00  1.2300977e-03  0.0000000e+00]","[-0.7999767  -0.41759175  0.5165604   1.3940032   0.16494513  1.5153602
 -0.40899953  0.        ]","[-1.02721926e-04 -3.42406420e-05  1.02721926e-04 -1.02721926e-04
  6.84812840e-05 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",18.2,546,124,74946,0
547,"[-0.8001282  -0.41767392  0.51663804  1.3939452   0.16504811  1.515318
 -0.40907463  0.        ]","[-6.5979189e-06 -8.6749048e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.3188529e+00  1.2302090e-03  0.0000000e+00]","[-0.7999863  -0.41759366  0.5165604   1.3940012   0.16494703  1.5153582
 -0.40899953  0.        ]","[-1.7120321e-04 -3.4240642e-05  3.4240642e-05 -3.4240642e-05
  3.4240642e-05 -3.4240642e-05  5.8286709e-15  0.0000000e+00]",18.233334,547,124,74947,0
548,"[-0.80014116 -0.4176809   0.5166447   1.3939387   0.16505663  1.5153128
 -0.40908337  0.        ]","[-6.5979189e-06 -8.8256550e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.5148528e+00  1.2302090e-03  0.0000000e+00]","[-0.800017   -0.41761285  0.516568    1.3939935   0.16496813  1.5153487
 -0.40900913  0.        ]","[-0.00068481 -0.00034241  0.00013696 -0.00013696  0.00041089 -0.0001712
 -0.0001712   0.        ]",18.266666,548,124,74948,0
549,"[-0.8001526  -0.41768625  0.5166511   1.3939345   0.16506407  1.5153102
 -0.40909144  0.        ]","[-6.5979189e-06 -8.8256550e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.4728529e+00  1.2302090e-03  0.0000000e+00]","[-0.8000343  -0.41762245  0.5165776   1.3939878   0.16498154  1.5153449
 -0.4090168   0.        ]","[-0.0009245  -0.00051361  0.00030817 -0.00023968  0.00061633 -0.00023968
 -0.00030817  0.        ]",18.3,549,124,74949,0
550,"[-0.8001684  -0.41769433  0.5166596   1.3939266   0.16507356  1.5153034
 -0.40910247  0.        ]","[-6.5979189e-06 -8.9094048e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.4308529e+00  1.2302090e-03  0.0000000e+00]","[-0.8000553  -0.41763395  0.516593    1.3939743   0.16499881  1.5153352
 -0.40903598  0.        ]","[-0.00061633 -0.00030817  0.00041089 -0.00030817  0.00047937 -0.00023968
 -0.00047937  0.        ]",18.333334,550,124,74950,0
551,"[-0.8001763  -0.41770017  0.516664    1.3939216   0.16507775  1.5152999
 -0.40910912  0.        ]","[-6.5979189e-06 -8.8256550e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.4448528e+00  1.2302090e-03  0.0000000e+00]","[-0.800063   -0.41763777  0.5165987   1.3939686   0.16500457  1.5153314
 -0.40904364  0.        ]","[-0.00044513 -0.00023968  0.00037665 -0.00030817  0.00037665 -0.00020544
 -0.00044513  0.        ]",18.366667,551,124,74951,0
552,"[-0.800184   -0.4177045   0.5166686   1.3939167   0.16508195  1.5152963
 -0.40911278  0.        ]","[-6.5979189e-06 -8.7586546e+00 -3.9009793e+00  1.5283347e+01
 -2.1700743e-01 -3.3748529e+00  1.2302090e-03  0.0000000e+00]","[-0.8000764  -0.41764927  0.5166102   1.393959    0.16501223  1.5153238
 -0.40905708  0.        ]","[-0.00023968 -0.0001712   0.0001712  -0.0001712   0.00013696 -0.00013696
 -0.00020544  0.        ]",18.4,552,124,74952,0
553,"[-0.8001855  -0.41770676  0.51666874  1.3939136   0.1650839   1.515294
 -0.40911442  0.        ]","[-3.9688165e-16 -1.3215750e+01 -3.9010806e+00  1.5283435e+01
 -2.1700720e-01 -4.7600002e+00  1.2302542e-03  0.0000000e+00]","[-0.8000822  -0.4176531   0.516616    1.3939513   0.16501607  1.51532
 -0.4090609   0.        ]","[-1.02721926e-04 -6.84812840e-05  1.02721926e-04 -1.02721926e-04
  3.42406420e-05 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",18.433332,553,124,74953,0
554,"[-0.80019724 -0.41770995  0.51667464  1.3939122   0.16508847  1.5152917
 -0.4091189   0.        ]","[-3.9688165e-16 -1.3182250e+01 -3.9010806e+00  1.5283435e+01
 -2.1700720e-01 -4.7600002e+00  1.2302542e-03  0.0000000e+00]","[-0.8000822  -0.4176531   0.516616    1.3939494   0.16501798  1.515318
 -0.40906283  0.        ]","[-6.84812840e-05 -3.42406420e-05  6.84812840e-05 -1.02721926e-04
  6.84812840e-05 -6.84812840e-05 -6.84812840e-05  0.00000000e+00]",18.466667,554,124,74954,0
555,"[-0.80024064 -0.4177298   0.5166972   1.3939027   0.16511288  1.5152886
 -0.40913457  0.        ]","[-5.0796675e-06 -8.7254658e+00 -3.9019234e+00  1.5283298e+01
 -2.1697094e-01 -3.2769492e+00  1.2303566e-03  0.0000000e+00]","[-0.80009943 -0.41765696  0.5166179   1.3939456   0.16502182  1.5153141
 -0.40906665  0.        ]","[-2.7392514e-04 -3.4240642e-05  3.4240642e-05 -6.8481284e-05
  6.8481284e-05 -6.8481284e-05 -6.8481284e-05  0.0000000e+00]",18.5,555,124,74955,0
556,"[-0.80027246 -0.41774338  0.5167144   1.3938919   0.1651303   1.515281
 -0.40915558  0.        ]","[-5.0796675e-06 -8.8092165e+00 -3.9019234e+00  1.5283298e+01
 -2.1697094e-01 -3.3609493e+00  1.2303566e-03  0.0000000e+00]","[-0.80016273 -0.41768762  0.516639    1.3939341   0.1650525   1.5153046
 -0.40908775  0.        ]","[-0.00095874 -0.00041089  0.00034241 -0.00020544  0.00051361 -0.0001712
 -0.00037665  0.        ]",18.533333,556,124,74956,0
557,"[-0.8002837  -0.4177491   0.51672065  1.3938868   0.16513608  1.5152781
 -0.40916294  0.        ]","[-5.0796675e-06 -8.8929663e+00 -3.9019234e+00  1.5283298e+01
 -2.1697094e-01 -3.4309492e+00  1.2303566e-03  0.0000000e+00]","[-0.80018383 -0.41769722  0.5166543   1.3939207   0.16506591  1.5152988
 -0.40910885  0.        ]","[-0.00034241 -0.0001712   0.00023968 -0.00020544  0.00020544 -0.00010272
 -0.00034241  0.        ]",18.566668,557,124,74957,0
